Obchodný deň;Číslo periódy;Perióda;Perióda (min);Cena SK (EUR/MWh);Dopyt úspešný (MW);Ponuka úspešná (MW);Tok CZ ➝ SK (MW);Tok SK ➝ CZ (MW);Tok PL ➝ SK (MW);Tok SK ➝ PL (MW);Tok HU ➝ SK (MW);Tok SK ➝ HU (MW);Stav zverejnenia
10.1.2024;1;00:00 - 01:00;60;89,44;657,7;1621,9;176,3;0,0;0,0;101,5;0,0;1039,0;Konečné
10.1.2024;2;01:00 - 02:00;60;86,76;759,7;1584,3;227,6;0,0;0,0;99,1;0,0;953,1;Konečné
10.1.2024;3;02:00 - 03:00;60;86,73;791,4;1332,6;270,3;0,0;0,0;12,7;0,0;798,8;Konečné
10.1.2024;4;03:00 - 04:00;60;85,86;804,6;1344,0;289,7;0,0;3,5;0,0;0,0;832,6;Konečné
10.1.2024;5;04:00 - 05:00;60;88,14;726,3;1274,6;414,4;0,0;219,4;0,0;0,0;1182,1;Konečné
10.1.2024;6;05:00 - 06:00;60;92,03;803,2;1514,4;613,6;0,0;394,9;0,0;0,0;1719,7;Konečné
10.1.2024;7;06:00 - 07:00;60;111,24;1041,7;1511,4;628,5;0,0;207,9;0,0;0,0;1306,1;Konečné
10.1.2024;8;07:00 - 08:00;60;129,67;1189,7;1588,6;322,0;0,0;0,0;73,8;0,0;647,1;Konečné
10.1.2024;9;08:00 - 09:00;60;141,83;1202,6;1522,2;341,5;0,0;0,0;426,0;0,0;235,1;Konečné
10.1.2024;10;09:00 - 10:00;60;130,39;1161,6;1537,0;227,6;0,0;0,0;898,6;295,6;0,0;Konečné
10.1.2024;11;10:00 - 11:00;60;119,49;946,4;1558,8;0,0;16,0;0,0;1079,3;482,9;0,0;Konečné
10.1.2024;12;11:00 - 12:00;60;109,13;1027,6;1501,0;226,1;0,0;0,0;740,5;41,0;0,0;Konečné
10.1.2024;13;12:00 - 13:00;60;101,85;997,9;1471,1;320,2;0,0;0,0;580,0;0,0;213,4;Konečné
10.1.2024;14;13:00 - 14:00;60;108,91;1046,6;1512,2;281,6;0,0;0,0;646,4;0,0;100,8;Konečné
10.1.2024;15;14:00 - 15:00;60;116,58;1141,2;1518,1;379,7;0,0;0,0;416,3;0,0;340,3;Konečné
10.1.2024;16;15:00 - 16:00;60;126,40;1101,5;1520,1;464,3;0,0;0,0;196,5;0,0;686,4;Konečné
10.1.2024;17;16:00 - 17:00;60;136,50;1505,8;1600,0;745,8;0,0;72,1;0,0;0,0;912,1;Konečné
10.1.2024;18;17:00 - 18:00;60;143,79;1429,6;1952,4;563,6;0,0;0,0;12,6;0,0;1073,8;Konečné
10.1.2024;19;18:00 - 19:00;60;140,00;1452,3;1875,8;614,2;0,0;161,6;0,0;0,0;1199,3;Konečné
10.1.2024;20;19:00 - 20:00;60;132,15;1414,0;1711,6;771,5;0,0;271,0;0,0;0,0;1340,1;Konečné
10.1.2024;21;20:00 - 21:00;60;120,00;1294,7;1702,7;655,6;0,0;172,5;0,0;0,0;1236,1;Konečné
10.1.2024;22;21:00 - 22:00;60;109,46;1060,8;1758,5;527,9;0,0;307,4;0,0;0,0;1533,0;Konečné
10.1.2024;23;22:00 - 23:00;60;104,86;841,4;1749,4;674,1;0,0;375,8;0,0;0,0;1957,9;Konečné
10.1.2024;24;23:00 - 00:00;60;95,83;717,1;1628,4;644,9;0,0;567,9;0,0;0,0;2124,1;Konečné
11.1.2024;1;00:00 - 01:00;60;91,75;615,9;1587,6;333,5;0,0;554,0;0,0;0,0;1859,2;Konečné
11.1.2024;2;01:00 - 02:00;60;88,59;718,6;1663,5;154,7;0,0;692,5;0,0;0,0;1792,1;Konečné
11.1.2024;3;02:00 - 03:00;60;87,25;741,2;1355,3;252,3;0,0;649,1;0,0;0,0;1515,5;Konečné
11.1.2024;4;03:00 - 04:00;60;82,38;767,9;1340,1;292,6;0,0;733,2;0,0;0,0;1598,0;Konečné
11.1.2024;5;04:00 - 05:00;60;82,08;797,6;1285,1;464,6;0,0;991,2;0,0;0,0;1943,3;Konečné
11.1.2024;6;05:00 - 06:00;60;88,83;783,2;1471,2;606,4;0,0;1226,8;0,0;0,0;2521,2;Konečné
11.1.2024;7;06:00 - 07:00;60;100,84;1091,8;1488,5;871,5;0,0;1111,4;0,0;0,0;2379,6;Konečné
11.1.2024;8;07:00 - 08:00;60;116,47;1330,5;1560,3;604,3;0,0;950,5;0,0;0,0;1784,6;Konečné
11.1.2024;9;08:00 - 09:00;60;141,00;1340,7;1533,8;479,0;0,0;767,5;0,0;0,0;1439,6;Konečné
11.1.2024;10;09:00 - 10:00;60;129,16;1334,2;1534,6;206,7;0,0;397,4;0,0;0,0;804,5;Konečné
11.1.2024;11;10:00 - 11:00;60;113,65;1063,7;1527,2;158,5;0,0;84,1;0,0;0,0;706,1;Konečné
11.1.2024;12;11:00 - 12:00;60;106,48;1137,1;1396,4;251,2;0,0;0,0;69,1;0,0;441,4;Konečné
11.1.2024;13;12:00 - 13:00;60;99,38;1144,2;1391,3;448,5;0,0;123,3;0,0;0,0;818,9;Konečné
11.1.2024;14;13:00 - 14:00;60;99,00;1290,6;1401,4;562,5;0,0;84,6;0,0;0,0;757,9;Konečné
11.1.2024;15;14:00 - 15:00;60;105,98;1248,5;1531,8;697,9;0,0;171,8;0,0;0,0;1153,0;Konečné
11.1.2024;16;15:00 - 16:00;60;117,68;1274,2;1575,5;690,4;0,0;284,4;0,0;0,0;1276,1;Konečné
11.1.2024;17;16:00 - 17:00;60;139,57;1575,6;1808,9;609,1;0,0;504,0;0,0;0,0;1346,4;Konečné
11.1.2024;18;17:00 - 18:00;60;147,93;1508,4;1976,3;573,5;0,0;251,7;0,0;0,0;1293,1;Konečné
11.1.2024;19;18:00 - 19:00;60;136,27;1483,3;1917,5;643,5;0,0;188,0;0,0;0,0;1265,7;Konečné
11.1.2024;20;19:00 - 20:00;60;132,31;1509,9;1833,0;749,6;0,0;277,5;0,0;0,0;1350,2;Konečné
11.1.2024;21;20:00 - 21:00;60;119,51;1446,1;1680,9;811,2;0,0;113,2;0,0;0,0;1159,2;Konečné
11.1.2024;22;21:00 - 22:00;60;107,19;1161,5;1728,2;785,0;0,0;47,9;0,0;0,0;1399,6;Konečné
11.1.2024;23;22:00 - 23:00;60;100,00;893,7;1719,0;803,8;0,0;56,9;0,0;0,0;1686,0;Konečné
11.1.2024;24;23:00 - 00:00;60;96,54;771,6;1598,8;733,4;0,0;102,9;0,0;0,0;1663,5;Konečné
12.1.2024;1;00:00 - 01:00;60;90,72;764,9;1575,1;626,0;0,0;0,0;113,2;0,0;1323,0;Konečné
12.1.2024;2;01:00 - 02:00;60;87,94;655,1;1443,5;475,9;0,0;9,1;0,0;0,0;1273,4;Konečné
12.1.2024;3;02:00 - 03:00;60;85,78;791,3;1328,7;535,8;0,0;77,4;0,0;0,0;1150,6;Konečné
12.1.2024;4;03:00 - 04:00;60;85,62;782,0;1345,0;542,3;0,0;61,0;0,0;0,0;1166,3;Konečné
12.1.2024;5;04:00 - 05:00;60;88,47;830,3;1280,7;578,1;0,0;250,6;0,0;0,0;1279,1;Konečné
12.1.2024;6;05:00 - 06:00;60;95,18;827,7;1484,0;704,1;0,0;298,8;0,0;0,0;1659,2;Konečné
12.1.2024;7;06:00 - 07:00;60;108,59;1145,4;1495,0;764,3;0,0;437,7;0,0;0,0;1551,6;Konečné
12.1.2024;8;07:00 - 08:00;60;122,62;1332,3;1650,0;814,2;0,0;409,8;0,0;0,0;1541,7;Konečné
12.1.2024;9;08:00 - 09:00;60;140,74;1368,5;1835,9;470,3;0,0;183,5;0,0;0,0;1121,2;Konečné
12.1.2024;10;09:00 - 10:00;60;134,96;1326,8;1724,0;47,1;0,0;0,0;324,0;0,0;120,3;Konečné
12.1.2024;11;10:00 - 11:00;60;122,01;1101,1;1558,6;0,0;91,1;0,0;822,9;456,5;0,0;Konečné
12.1.2024;12;11:00 - 12:00;60;114,73;1129,7;1513,9;0,0;103,4;0,0;989,5;708,7;0,0;Konečné
12.1.2024;13;12:00 - 13:00;60;106,98;1257,8;1441,8;121,6;0,0;0,0;860,9;555,3;0,0;Konečné
12.1.2024;14;13:00 - 14:00;60;103,08;1299,8;1476,1;242,5;0,0;0,0;754,9;336,1;0,0;Konečné
12.1.2024;15;14:00 - 15:00;60;104,54;1362,0;1517,3;437,0;0,0;0,0;321,2;0,0;271,1;Konečné
12.1.2024;16;15:00 - 16:00;60;110,00;1441,0;1619,0;626,6;0,0;79,7;0,0;0,0;884,3;Konečné
12.1.2024;17;16:00 - 17:00;60;120,00;1609,4;1634,3;797,1;0,0;534,8;0,0;0,0;1356,8;Konečné
12.1.2024;18;17:00 - 18:00;60;127,50;1633,5;1866,3;611,2;0,0;826,2;0,0;0,0;1670,2;Konečné
12.1.2024;19;18:00 - 19:00;60;126,00;1566,2;1885,6;575,7;0,0;940,4;0,0;0,0;1835,5;Konečné
12.1.2024;20;19:00 - 20:00;60;119,47;1541,0;1794,0;764,8;0,0;892,4;0,0;0,0;1910,2;Konečné
12.1.2024;21;20:00 - 21:00;60;108,91;1559,2;1772,7;875,4;0,0;772,0;0,0;0,0;1860,9;Konečné
12.1.2024;22;21:00 - 22:00;60;98,84;1272,6;1800,1;694,5;0,0;828,8;0,0;0,0;2050,8;Konečné
12.1.2024;23;22:00 - 23:00;60;93,80;913,6;1726,6;608,2;0,0;932,8;0,0;0,0;2354,0;Konečné
12.1.2024;24;23:00 - 00:00;60;86,02;783,0;1626,7;506,4;0,0;1031,9;0,0;0,0;2382,0;Konečné
13.1.2024;1;00:00 - 01:00;60;90,00;619,2;1518,6;552,2;0,0;1024,9;0,0;0,0;2476,5;Konečné
13.1.2024;2;01:00 - 02:00;60;84,60;724,8;1595,4;577,4;0,0;1061,5;0,0;0,0;2509,5;Konečné
13.1.2024;3;02:00 - 03:00;60;82,00;749,5;1551,3;669,2;0,0;756,5;0,0;0,0;2227,5;Konečné
13.1.2024;4;03:00 - 04:00;60;78,47;744,2;1268,9;722,2;0,0;827,4;0,0;0,0;2074,3;Konečné
13.1.2024;5;04:00 - 05:00;60;75,00;752,9;1248,9;806,0;0,0;955,4;0,0;0,0;2257,4;Konečné
13.1.2024;6;05:00 - 06:00;60;74,23;758,6;1213,9;737,1;0,0;998,7;0,0;0,0;2191,1;Konečné
13.1.2024;7;06:00 - 07:00;60;79,46;1023,4;1582,9;812,7;0,0;945,7;0,0;0,0;2317,9;Konečné
13.1.2024;8;07:00 - 08:00;60;83,73;1182,3;1681,6;870,5;0,0;916,8;0,0;0,0;2286,6;Konečné
13.1.2024;9;08:00 - 09:00;60;93,21;1171,7;1766,9;807,6;0,0;896,5;0,0;0,0;2299,3;Konečné
13.1.2024;10;09:00 - 10:00;60;89,04;1274,0;1763,7;647,3;0,0;660,6;0,0;0,0;1797,6;Konečné
13.1.2024;11;10:00 - 11:00;60;84,95;1383,7;1651,4;551,8;0,0;514,3;0,0;0,0;1333,8;Konečné
13.1.2024;12;11:00 - 12:00;60;75,48;1474,7;1574,1;546,7;0,0;702,7;0,0;0,0;1348,8;Konečné
13.1.2024;13;12:00 - 13:00;60;71,03;1399,2;1527,1;578,5;0,0;905,3;0,0;0,0;1611,7;Konečné
13.1.2024;14;13:00 - 14:00;60;71,34;1416,7;1518,9;716,1;0,0;1152,6;0,0;0,0;1970,9;Konečné
13.1.2024;15;14:00 - 15:00;60;83,79;1434,7;1524,4;793,1;0,0;1160,5;0,0;0,0;2043,3;Konečné
13.1.2024;16;15:00 - 16:00;60;93,53;1443,6;1677,1;878,2;0,0;1248,3;0,0;0,0;2360,0;Konečné
13.1.2024;17;16:00 - 17:00;60;105,88;1619,0;2057,8;834,0;0,0;1189,9;0,0;0,0;2462,7;Konečné
13.1.2024;18;17:00 - 18:00;60;100,83;1618,6;2086,7;844,3;0,0;1326,2;0,0;0,0;2638,6;Konečné
13.1.2024;19;18:00 - 19:00;60;98,35;1601,6;1856,2;890,9;0,0;1492,9;0,0;0,0;2638,4;Konečné
13.1.2024;20;19:00 - 20:00;60;97,10;1558,7;1740,6;901,7;0,0;1427,4;0,0;0,0;2511,0;Konečné
13.1.2024;21;20:00 - 21:00;60;88,73;1478,9;1688,3;918,6;0,0;1383,1;0,0;0,0;2511,1;Konečné
13.1.2024;22;21:00 - 22:00;60;83,13;1282,5;1644,2;931,2;0,0;1409,7;0,0;0,0;2702,6;Konečné
13.1.2024;23;22:00 - 23:00;60;69,22;874,2;1521,1;855,0;0,0;1189,9;0,0;0,0;2691,8;Konečné
13.1.2024;24;23:00 - 00:00;60;67,79;728,9;1508,4;745,8;0,0;1170,0;0,0;0,0;2695,3;Konečné
14.1.2024;1;00:00 - 01:00;60;67,39;605,1;1541,9;527,9;0,0;1148,2;0,0;0,0;2612,9;Konečné
14.1.2024;2;01:00 - 02:00;60;65,61;581,0;1320,5;421,1;0,0;1326,3;0,0;0,0;2486,9;Konečné
14.1.2024;3;02:00 - 03:00;60;65,21;607,5;1302,7;389,4;0,0;1364,4;0,0;0,0;2449,0;Konečné
14.1.2024;4;03:00 - 04:00;60;65,44;605,3;1325,9;346,6;0,0;1260,6;0,0;0,0;2327,8;Konečné
14.1.2024;5;04:00 - 05:00;60;65,84;616,5;1318,1;384,7;0,0;1214,6;0,0;0,0;2300,9;Konečné
14.1.2024;6;05:00 - 06:00;60;66,72;651,0;1287,0;547,7;0,0;1149,0;0,0;0,0;2332,7;Konečné
14.1.2024;7;06:00 - 07:00;60;67,80;701,4;1534,0;509,1;0,0;827,3;0,0;0,0;2169,0;Konečné
14.1.2024;8;07:00 - 08:00;60;72,21;843,7;1638,7;469,3;0,0;888,8;0,0;0,0;2153,1;Konečné
14.1.2024;9;08:00 - 09:00;60;76,90;1152,7;1633,9;416,8;0,0;700,6;0,0;0,0;1598,6;Konečné
14.1.2024;10;09:00 - 10:00;60;81,94;1376,5;1656,6;274,6;0,0;666,1;0,0;0,0;1220,8;Konečné
14.1.2024;11;10:00 - 11:00;60;82,12;1282,9;1632,3;74,1;0,0;382,1;0,0;0,0;805,6;Konečné
14.1.2024;12;11:00 - 12:00;60;83,61;1323,0;1591,6;6,0;0,0;426,2;0,0;0,0;700,8;Konečné
14.1.2024;13;12:00 - 13:00;60;81,44;1188,2;1569,8;21,5;0,0;184,6;0,0;0,0;587,7;Konečné
14.1.2024;14;13:00 - 14:00;60;77,04;1349,6;1583,2;299,4;0,0;405,7;0,0;0,0;938,7;Konečné
14.1.2024;15;14:00 - 15:00;60;79,15;1331,2;1547,6;602,6;0,0;818,5;0,0;0,0;1637,5;Konečné
14.1.2024;16;15:00 - 16:00;60;82,32;1309,9;1590,1;674,8;0,0;1095,4;0,0;0,0;2050,4;Konečné
14.1.2024;17;16:00 - 17:00;60;86,62;1495,7;1628,2;848,6;0,0;1576,6;0,0;0,0;2557,7;Konečné
14.1.2024;18;17:00 - 18:00;60;91,86;1531,2;1859,5;811,7;0,0;1511,6;0,0;0,0;2651,6;Konečné
14.1.2024;19;18:00 - 19:00;60;97,45;1500,6;2017,2;686,3;0,0;1519,9;0,0;0,0;2722,8;Konečné
14.1.2024;20;19:00 - 20:00;60;89,45;1561,4;1879,9;834,0;0,0;1508,5;0,0;0,0;2661,0;Konečné
14.1.2024;21;20:00 - 21:00;60;81,80;1472,6;1672,9;931,1;0,0;1291,3;0,0;0,0;2422,7;Konečné
14.1.2024;22;21:00 - 22:00;60;78,98;1179,1;1653,6;832,3;0,0;1060,2;0,0;0,0;2367,0;Konečné
14.1.2024;23;22:00 - 23:00;60;75,71;870,8;1576,9;648,7;0,0;927,1;0,0;0,0;2281,9;Konečné
14.1.2024;24;23:00 - 00:00;60;67,42;739,7;1517,1;666,0;0,0;1015,1;0,0;0,0;2458,5;Konečné
15.1.2024;1;00:00 - 01:00;60;70,18;760,7;1505,7;728,5;0,0;770,1;0,0;0,0;2243,6;Konečné
15.1.2024;2;01:00 - 02:00;60;66,54;762,2;1369,1;720,6;0,0;912,7;0,0;0,0;2240,2;Konečné
15.1.2024;3;02:00 - 03:00;60;64,48;782,8;1302,0;631,6;0,0;956,4;0,0;0,0;2107,2;Konečné
15.1.2024;4;03:00 - 04:00;60;62,04;777,6;1315,7;564,2;0,0;802,6;0,0;0,0;1904,9;Konečné
15.1.2024;5;04:00 - 05:00;60;62,82;841,4;1281,0;500,6;0,0;635,4;0,0;0,0;1575,6;Konečné
15.1.2024;6;05:00 - 06:00;60;69,29;971,4;1227,1;806,2;0,0;835,2;0,0;0,0;1897,1;Konečné
15.1.2024;7;06:00 - 07:00;60;86,86;1385,3;1520,4;824,7;0,0;1167,8;0,0;0,0;2127,6;Konečné
15.1.2024;8;07:00 - 08:00;60;125,99;1641,5;1801,3;772,9;0,0;1100,4;0,0;0,0;2033,1;Konečné
15.1.2024;9;08:00 - 09:00;60;98,42;1684,5;1928,5;782,1;0,0;1115,5;0,0;0,0;2141,6;Konečné
15.1.2024;10;09:00 - 10:00;60;99,95;1655,1;1889,7;683,3;0,0;842,0;0,0;0,0;1759,9;Konečné
15.1.2024;11;10:00 - 11:00;60;94,51;1406,0;1811,3;611,8;0,0;656,7;0,0;0,0;1673,8;Konečné
15.1.2024;12;11:00 - 12:00;60;90,27;1491,4;1887,5;560,0;0,0;834,1;0,0;0,0;1790,2;Konečné
15.1.2024;13;12:00 - 13:00;60;83,95;1424,4;1893,7;686,6;0,0;882,1;0,0;0,0;2038,0;Konečné
15.1.2024;14;13:00 - 14:00;60;84,99;1463,9;1902,1;713,4;0,0;999,3;0,0;0,0;2150,9;Konečné
15.1.2024;15;14:00 - 15:00;60;89,90;1629,0;1754,1;861,4;0,0;1157,9;0,0;0,0;2144,4;Konečné
15.1.2024;16;15:00 - 16:00;60;99,29;1511,7;1536,0;956,9;0,0;1349,5;0,0;0,0;2330,7;Konečné
15.1.2024;17;16:00 - 17:00;60;103,36;1678,5;1829,0;903,0;0,0;1245,1;0,0;0,0;2298,6;Konečné
15.1.2024;18;17:00 - 18:00;60;103,47;1659,6;2121,3;739,6;0,0;781,0;0,0;0,0;1982,3;Konečné
15.1.2024;19;18:00 - 19:00;60;112,07;1660,3;2136,5;675,9;0,0;760,9;0,0;0,0;1913,0;Konečné
15.1.2024;20;19:00 - 20:00;60;110,10;1578,1;2128,0;641,8;0,0;721,2;0,0;0,0;1912,9;Konečné
15.1.2024;21;20:00 - 21:00;60;103,52;1429,3;1930,0;615,5;0,0;760,0;0,0;0,0;1876,2;Konečné
15.1.2024;22;21:00 - 22:00;60;93,50;1233,3;1660,9;484,3;0,0;997,2;0,0;0,0;1909,1;Konečné
15.1.2024;23;22:00 - 23:00;60;91,14;1189,4;1608,7;408,6;0,0;1101,2;0,0;0,0;1929,1;Konečné
15.1.2024;24;23:00 - 00:00;60;87,72;1028,8;1549,4;294,2;0,0;1146,6;0,0;0,0;1961,4;Konečné
16.1.2024;1;00:00 - 01:00;60;82,54;815,7;1456,6;441,5;0,0;622,9;0,0;0,0;1705,3;Konečné
16.1.2024;2;01:00 - 02:00;60;81,55;809,9;1215,0;432,4;0,0;625,9;0,0;0,0;1463,4;Konečné
16.1.2024;3;02:00 - 03:00;60;80,13;940,9;1192,8;480,2;0,0;495,9;0,0;0,0;1228,0;Konečné
16.1.2024;4;03:00 - 04:00;60;78,29;944,5;1216,3;548,0;0,0;301,1;0,0;0,0;1120,9;Konečné
16.1.2024;5;04:00 - 05:00;60;77,48;990,8;1180,7;721,0;0,0;387,2;0,0;0,0;1298,1;Konečné
16.1.2024;6;05:00 - 06:00;60;82,72;992,2;1515,4;839,3;0,0;504,7;0,0;0,0;1867,2;Konečné
16.1.2024;7;06:00 - 07:00;60;109,86;1328,0;1616,2;719,7;0,0;276,0;0,0;0,0;1283,9;Konečné
16.1.2024;8;07:00 - 08:00;60;126,92;1389,0;1574,5;639,6;0,0;0,0;172,3;0,0;652,8;Konečné
16.1.2024;9;08:00 - 09:00;60;144,11;1354,4;1821,4;508,0;0,0;0,0;258,4;0,0;716,6;Konečné
16.1.2024;10;09:00 - 10:00;60;138,60;1466,5;1532,2;437,6;0,0;0,0;599,1;95,8;0,0;Konečné
16.1.2024;11;10:00 - 11:00;60;122,00;1040,5;1451,1;256,2;0,0;0,0;1087,5;420,7;0,0;Konečné
16.1.2024;12;11:00 - 12:00;60;110,00;1114,1;1533,0;222,0;0,0;0,0;1050,9;410,0;0,0;Konečné
16.1.2024;13;12:00 - 13:00;60;103,21;1087,2;1517,2;140,2;0,0;0,0;1105,6;535,4;0,0;Konečné
16.1.2024;14;13:00 - 14:00;60;112,84;1230,9;1520,9;288,8;0,0;0,0;741,9;163,1;0,0;Konečné
16.1.2024;15;14:00 - 15:00;60;122,06;1342,8;1481,7;498,2;0,0;0,0;457,0;0,0;180,1;Konečné
16.1.2024;16;15:00 - 16:00;60;134,79;1267,1;1494,4;644,0;0,0;0,0;228,5;0,0;642,8;Konečné
16.1.2024;17;16:00 - 17:00;60;143,59;1614,7;1641,9;866,4;0,0;222,8;0,0;0,0;1116,4;Konečné
16.1.2024;18;17:00 - 18:00;60;145,06;1690,4;1998,8;847,5;0,0;292,3;0,0;0,0;1448,2;Konečné
16.1.2024;19;18:00 - 19:00;60;136,38;1609,0;1983,5;838,7;0,0;169,3;0,0;0,0;1382,5;Konečné
16.1.2024;20;19:00 - 20:00;60;130,07;1659,9;1929,1;790,6;0,0;285,4;0,0;0,0;1345,2;Konečné
16.1.2024;21;20:00 - 21:00;60;125,75;1496,4;1699,8;926,6;0,0;546,5;0,0;0,0;1676,5;Konečné
16.1.2024;22;21:00 - 22:00;60;110,46;1238,8;1715,9;985,0;0,0;831,2;0,0;0,0;2293,3;Konečné
16.1.2024;23;22:00 - 23:00;60;102,65;973,5;1660,1;904,3;0,0;900,7;0,0;0,0;2491,6;Konečné
16.1.2024;24;23:00 - 00:00;60;90,60;833,6;1647,6;850,8;0,0;730,6;0,0;0,0;2395,4;Konečné
17.1.2024;1;00:00 - 01:00;60;83,64;653,7;1175,5;902,7;0,0;749,1;0,0;0,0;2173,6;Konečné
17.1.2024;2;01:00 - 02:00;60;77,16;657,0;1239,3;750,5;0,0;737,2;0,0;0,0;2070,0;Konečné
17.1.2024;3;02:00 - 03:00;60;67,80;771,0;1219,1;736,4;0,0;846,9;0,0;0,0;2031,4;Konečné
17.1.2024;4;03:00 - 04:00;60;66,91;788,5;1241,2;694,6;0,0;769,9;0,0;0,0;1917,2;Konečné
17.1.2024;5;04:00 - 05:00;60;67,86;824,8;1187,5;694,4;0,0;830,8;0,0;0,0;1887,9;Konečné
17.1.2024;6;05:00 - 06:00;60;82,52;837,4;1439,3;738,1;0,0;635,6;0,0;0,0;1975,6;Konečné
17.1.2024;7;06:00 - 07:00;60;94,01;1240,8;1416,8;759,5;0,0;675,3;0,0;0,0;1610,8;Konečné
17.1.2024;8;07:00 - 08:00;60;104,91;1519,3;1426,4;831,1;0,0;687,4;0,0;0,0;1425,6;Konečné
17.1.2024;9;08:00 - 09:00;60;105,64;1490,3;1439,4;876,0;0,0;560,3;0,0;0,0;1385,4;Konečné
17.1.2024;10;09:00 - 10:00;60;105,50;1381,3;1532,2;697,2;0,0;532,2;0,0;0,0;1380,3;Konečné
17.1.2024;11;10:00 - 11:00;60;110,33;1256,1;1421,1;605,0;0,0;369,2;0,0;0,0;1139,2;Konečné
17.1.2024;12;11:00 - 12:00;60;111,10;1350,5;1387,4;454,0;0,0;160,1;0,0;0,0;651,0;Konečné
17.1.2024;13;12:00 - 13:00;60;115,40;1284,4;1308,8;273,0;0,0;67,7;0,0;0,0;365,1;Konečné
17.1.2024;14;13:00 - 14:00;60;118,35;1248,3;1350,6;171,4;0,0;0,0;61,5;0,0;212,2;Konečné
17.1.2024;15;14:00 - 15:00;60;118,50;1390,5;1446,3;263,0;0,0;0,0;21,6;0,0;297,2;Konečné
17.1.2024;16;15:00 - 16:00;60;120,16;1231,6;1546,0;214,5;0,0;0,0;156,0;0,0;372,9;Konečné
17.1.2024;17;16:00 - 17:00;60;122,89;1600,1;1887,1;289,7;0,0;0,0;225,9;0,0;350,8;Konečné
17.1.2024;18;17:00 - 18:00;60;133,98;1596,8;2122,7;76,6;0,0;0,0;289,0;0,0;313,5;Konečné
17.1.2024;19;18:00 - 19:00;60;122,00;1605,9;2170,2;181,5;0,0;0,0;331,3;0,0;414,5;Konečné
17.1.2024;20;19:00 - 20:00;60;114,39;1548,9;1957,4;306,3;0,0;0,0;361,1;0,0;353,7;Konečné
17.1.2024;21;20:00 - 21:00;60;108,65;1529,3;1741,9;385,2;0,0;0,0;615,8;18,0;0,0;Konečné
17.1.2024;22;21:00 - 22:00;60;100,71;1089,7;1698,8;589,6;0,0;0,0;124,4;0,0;1074,3;Konečné
17.1.2024;23;22:00 - 23:00;60;93,32;893,0;1604,5;587,8;0,0;0,0;132,4;0,0;1166,9;Konečné
17.1.2024;24;23:00 - 00:00;60;83,69;736,4;1532,5;531,2;0,0;14,1;0,0;0,0;1341,4;Konečné
18.1.2024;1;00:00 - 01:00;60;80,47;639,0;1483,6;236,7;0,0;0,0;163,8;0,0;917,5;Konečné
18.1.2024;2;01:00 - 02:00;60;77,07;622,0;1262,7;264,7;0,0;0,0;64,7;0,0;840,7;Konečné
18.1.2024;3;02:00 - 03:00;60;74,88;747,1;1243,7;239,2;0,0;0,0;22,3;0,0;713,5;Konečné
18.1.2024;4;03:00 - 04:00;60;74,37;746,1;1256,9;215,4;0,0;0,0;160,8;0,0;565,4;Konečné
18.1.2024;5;04:00 - 05:00;60;76,38;780,3;1198,5;338,3;0,0;0,0;199,6;0,0;556,9;Konečné
18.1.2024;6;05:00 - 06:00;60;82,23;760,5;1423,3;463,9;0,0;0,0;154,6;0,0;972,1;Konečné
18.1.2024;7;06:00 - 07:00;60;100,76;1071,7;1353,3;549,5;0,0;0,0;35,5;0,0;795,6;Konečné
18.1.2024;8;07:00 - 08:00;60;114,01;1275,4;1471,2;552,3;0,0;0,0;167,7;0,0;580,4;Konečné
18.1.2024;9;08:00 - 09:00;60;128,84;1325,8;1859,5;308,2;0,0;0,0;262,8;0,0;579,1;Konečné
18.1.2024;10;09:00 - 10:00;60;124,70;1364,6;1833,2;167,1;0,0;0,0;788,9;153,2;0,0;Konečné
18.1.2024;11;10:00 - 11:00;60;119,19;1185,3;1465,8;307,5;0,0;0,0;752,7;164,7;0,0;Konečné
18.1.2024;12;11:00 - 12:00;60;116,09;1292,5;1351,9;317,1;0,0;0,0;843,1;466,6;0,0;Konečné
18.1.2024;13;12:00 - 13:00;60;110,57;1237,6;1318,3;312,4;0,0;0,0;739,9;346,8;0,0;Konečné
18.1.2024;14;13:00 - 14:00;60;107,72;1257,6;1326,2;287,9;0,0;0,0;526,4;169,9;0,0;Konečné
18.1.2024;15;14:00 - 15:00;60;107,90;1233,1;1335,7;404,2;0,0;0,0;345,0;0,0;161,8;Konečné
18.1.2024;16;15:00 - 16:00;60;110,46;1366,3;1399,7;429,6;0,0;0,0;481,1;18,1;0,0;Konečné
18.1.2024;17;16:00 - 17:00;60;114,54;1552,7;1514,2;567,6;0,0;0,0;252,7;0,0;276,4;Konečné
18.1.2024;18;17:00 - 18:00;60;116,28;1528,1;1726,2;537,0;0,0;0,0;196,8;0,0;538,3;Konečné
18.1.2024;19;18:00 - 19:00;60;109,71;1485,8;1758,0;581,8;0,0;0,0;140,2;0,0;713,8;Konečné
18.1.2024;20;19:00 - 20:00;60;107,81;1408,2;1630,5;544,5;0,0;0,0;183,6;0,0;583,2;Konečné
18.1.2024;21;20:00 - 21:00;60;102,07;1238,5;1557,6;620,3;0,0;0,0;35,0;0,0;904,4;Konečné
18.1.2024;22;21:00 - 22:00;60;84,78;1028,1;1508,3;659,2;0,0;93,7;0,0;0,0;1233,1;Konečné
